sku,location,date,opening_on_hand,receipts,shipments,adjustments,closing_on_hand
MSD-2225,WH2,2026-04-09,652,0,12,0,640
MSD-2225,WH2,2026-04-10,640,0,11,0,629
MSD-2225,WH2,2026-04-11,629,0,0,0,629
MSD-2225,WH2,2026-04-12,629,0,0,0,629
MSD-2225,WH2,2026-04-13,629,0,16,0,613
MSD-2225,WH2,2026-04-14,613,0,18,0,595
MSD-2225,WH2,2026-04-15,595,0,8,0,587
MSD-2225,WH2,2026-04-16,587,0,11,0,576
MSD-2225,WH2,2026-04-17,576,0,10,0,566
MSD-2225,WH2,2026-04-18,566,0,0,0,566
MSD-2225,WH2,2026-04-19,566,0,0,0,566
MSD-2225,WH2,2026-04-20,566,0,18,0,548
MSD-2225,WH2,2026-04-21,548,0,20,0,528
MSD-2225,WH2,2026-04-22,528,0,17,0,511
MSD-2225,WH2,2026-04-23,511,0,14,0,497
MSD-2225,WH2,2026-04-24,497,0,11,0,486
MSD-2225,WH2,2026-04-25,486,0,0,0,486
MSD-2225,WH2,2026-04-26,486,0,0,0,486
MSD-2225,WH2,2026-04-27,486,0,23,0,463
MSD-2225,WH2,2026-04-28,463,0,17,0,446
MSD-2225,WH2,2026-04-29,446,0,9,0,437
MSD-2225,WH2,2026-04-30,437,0,17,0,420
MSD-2225,WH2,2026-05-01,420,0,8,0,412
MSD-2225,WH2,2026-05-02,412,0,0,0,412
MSD-2225,WH2,2026-05-03,412,200,0,0,612
MSD-2225,WH2,2026-05-04,612,0,22,0,590
MSD-2225,WH2,2026-05-05,590,0,10,0,580
MSD-2225,WH2,2026-05-06,580,0,15,0,565
MSD-2225,WH2,2026-05-07,565,0,5,0,560
MSD-2225,WH2,2026-05-08,560,0,19,0,541
MSD-2225,WH2,2026-05-09,541,0,0,0,541
MSD-2225,WH2,2026-05-10,541,0,0,0,541
MSD-2225,WH2,2026-05-11,541,0,18,0,523
MSD-2225,WH2,2026-05-12,523,0,11,0,512
MSD-2225,WH2,2026-05-13,512,0,16,0,496
MSD-2225,WH2,2026-05-14,496,0,16,0,480
MSD-2225,WH2,2026-05-15,480,0,11,0,469
MSD-2225,WH2,2026-05-16,469,0,0,0,469
MSD-2225,WH2,2026-05-17,469,0,0,0,469
MSD-2225,WH2,2026-05-18,469,0,23,0,446
MSD-2225,WH2,2026-05-19,446,0,14,0,432
MSD-2225,WH2,2026-05-20,432,0,12,0,420
MSD-2225,WH2,2026-05-21,420,0,7,0,413
MSD-2225,WH2,2026-05-22,413,0,12,0,401
MSD-2225,WH2,2026-05-23,401,0,0,0,401
MSD-2225,WH2,2026-05-24,401,0,0,0,401
MSD-2225,WH2,2026-05-25,401,0,27,0,374
MSD-2225,WH2,2026-05-26,374,0,10,0,364
MSD-2225,WH2,2026-05-27,364,0,11,0,353
MSD-2225,WH2,2026-05-28,353,0,19,0,334
MSD-2225,WH2,2026-05-29,334,50,17,0,367
MSD-2225,WH2,2026-05-30,367,0,0,0,367
MSD-2225,WH2,2026-05-31,367,0,0,0,367
MSD-2225,WH2,2026-06-01,367,0,22,0,345
MSD-2225,WH2,2026-06-02,345,0,11,0,334
MSD-2225,WH2,2026-06-03,334,0,12,0,322
MSD-2225,WH2,2026-06-04,322,0,9,0,313
MSD-2225,WH2,2026-06-05,313,0,12,0,301
MSD-2225,WH2,2026-06-06,301,0,0,0,301
MSD-2225,WH2,2026-06-07,301,0,0,0,301
MSD-2225,WH2,2026-06-08,301,0,25,0,276
MSD-2225,WH2,2026-06-09,276,0,15,0,261
MSD-2225,WH2,2026-06-10,261,0,12,0,249
MSD-2225,WH2,2026-06-11,249,0,13,0,236
MSD-2225,WH2,2026-06-12,236,0,20,0,216
MSD-2225,WH2,2026-06-13,216,0,0,0,216
MSD-2225,WH2,2026-06-14,216,0,0,0,216
MSD-2225,WH2,2026-06-15,216,0,24,0,192
MSD-2225,WH2,2026-06-16,192,0,17,0,175
MSD-2225,WH2,2026-06-17,175,0,17,0,158
MSD-2225,WH2,2026-06-18,158,0,15,0,143
MSD-2225,WH2,2026-06-19,143,0,16,0,127
MSD-2225,WH2,2026-06-20,127,0,0,0,127
MSD-2225,WH2,2026-06-21,127,0,0,0,127
MSD-2225,WH2,2026-06-22,127,0,18,0,109
MSD-2225,WH2,2026-06-23,109,0,12,0,97
MSD-2225,WH2,2026-06-24,97,0,14,0,83
MSD-2225,WH2,2026-06-25,83,0,8,0,75
MSD-2225,WH2,2026-06-26,75,0,15,0,60
MSD-2225,WH2,2026-06-27,60,0,0,0,60
MSD-2225,WH2,2026-06-28,60,0,0,0,60
MSD-2225,WH2,2026-06-29,60,0,13,0,47
MSD-2225,WH2,2026-06-30,47,0,6,0,41
MSD-2225,WH2,2026-07-01,41,0,24,0,17
MSD-2225,WH2,2026-07-02,17,0,11,0,6
MSD-2225,WH2,2026-07-03,13,0,13,0,0
MSD-2225,WH2,2026-07-04,0,0,0,0,0
MSD-2225,WH2,2026-07-05,0,0,0,0,0
MSD-2225,WH2,2026-07-06,21,0,21,0,0
MSD-2225,WH2,2026-07-07,20,0,20,0,0
MSD-2225,WH2,2026-07-08,17,0,17,0,0
MSD-2225,WH2,2026-07-09,10,0,10,0,0
MSD-2225,WH2,2026-07-10,3,0,3,0,0
MSD-2225,WH2,2026-07-11,0,0,0,0,0
MSD-2225,WH2,2026-07-12,0,0,0,0,0
MSD-2225,WH2,2026-07-13,21,0,21,0,0
MSD-2225,WH2,2026-07-14,17,0,17,0,0
MSD-2225,WH2,2026-07-15,15,0,15,0,0
MSD-2225,WH2,2026-07-16,7,0,11,4,0
MSD-2225,WH2,2026-07-17,14,0,14,0,0
MSD-2225,WH2,2026-07-18,0,0,0,0,0
MSD-2225,WH2,2026-07-19,0,0,0,0,0
MSD-2225,WH2,2026-07-20,22,0,22,0,0
MSD-2225,WH2,2026-07-21,19,0,19,0,0
MSD-2225,WH2,2026-07-22,17,0,17,0,0
MSD-2225,WH2,2026-07-23,11,0,11,0,0
MSD-2225,WH2,2026-07-24,18,0,18,0,0
MSD-2225,WH2,2026-07-25,0,0,0,0,0
MSD-2225,WH2,2026-07-26,0,0,0,0,0
MSD-2225,WH2,2026-07-27,25,0,25,0,0
MSD-2225,WH2,2026-07-28,21,0,21,0,0
MSD-2225,WH2,2026-07-29,17,0,17,0,0
MSD-2225,WH2,2026-07-30,8,0,8,0,0
MSD-2225,WH2,2026-07-31,18,0,18,0,0
MSD-2225,WH2,2026-08-01,0,0,0,0,0
MSD-2225,WH2,2026-08-02,0,0,0,0,0
MSD-2225,WH2,2026-08-03,17,0,17,0,0
MSD-2225,WH2,2026-08-04,22,0,22,0,0
MSD-2225,WH2,2026-08-05,14,0,14,0,0
MSD-2225,WH2,2026-08-06,7,0,7,0,0
MSD-2225,WH2,2026-08-07,15,0,15,0,0
MSD-2225,WH2,2026-08-08,0,0,0,0,0
MSD-2225,WH2,2026-08-09,0,0,0,0,0
MSD-2225,WH2,2026-08-10,13,0,13,0,0
MSD-2225,WH2,2026-08-11,16,0,16,0,0
MSD-2225,WH2,2026-08-12,12,0,12,0,0
MSD-2225,WH2,2026-08-13,17,0,17,0,0
MSD-2225,WH2,2026-08-14,15,0,15,0,0
MSD-2225,WH2,2026-08-15,0,0,0,0,0
MSD-2225,WH2,2026-08-16,0,0,0,0,0
MSD-2225,WH2,2026-08-17,27,0,27,0,0
MSD-2225,WH2,2026-08-18,21,0,21,0,0
MSD-2225,WH2,2026-08-19,13,0,13,0,0
MSD-2225,WH2,2026-08-20,17,0,17,0,0
MSD-2225,WH2,2026-08-21,18,0,18,0,0
MSD-2225,WH2,2026-08-22,0,0,0,0,0
MSD-2225,WH2,2026-08-23,0,0,0,0,0
MSD-2225,WH2,2026-08-24,7,0,7,0,0
MSD-2225,WH2,2026-08-25,15,0,15,0,0
MSD-2225,WH2,2026-08-26,16,0,16,0,0
MSD-2225,WH2,2026-08-27,15,0,15,0,0
MSD-2225,WH2,2026-08-28,10,0,10,0,0
MSD-2225,WH2,2026-08-29,0,0,0,0,0
MSD-2225,WH2,2026-08-30,0,0,0,0,0
MSD-2225,WH2,2026-08-31,0,100,31,0,69
MSD-2225,WH2,2026-09-01,69,0,18,0,51
MSD-2225,WH2,2026-09-02,51,0,18,0,33
MSD-2225,WH2,2026-09-03,33,0,14,0,19
MSD-2225,WH2,2026-09-04,19,0,15,0,4
MSD-2225,WH2,2026-09-05,4,0,0,0,4
MSD-2225,WH2,2026-09-06,4,0,0,0,4
MSD-2225,WH2,2026-09-07,4,200,8,0,196
MSD-2225,WH2,2026-09-08,196,0,29,0,167
MSD-2226,WH2,2026-03-13,905,0,2,0,903
MSD-2226,WH2,2026-03-14,903,0,0,0,903
MSD-2226,WH2,2026-03-15,903,0,0,0,903
MSD-2226,WH2,2026-03-16,903,0,0,0,903
MSD-2226,WH2,2026-03-17,903,0,0,0,903
MSD-2226,WH2,2026-03-18,903,0,0,0,903
MSD-2226,WH2,2026-03-19,903,0,0,0,903
MSD-2226,WH2,2026-03-20,903,0,0,0,903
MSD-2226,WH2,2026-03-21,903,0,0,0,903
MSD-2226,WH2,2026-03-22,903,0,0,0,903
MSD-2226,WH2,2026-03-23,903,0,0,0,903
MSD-2226,WH2,2026-03-24,903,0,0,0,903
MSD-2226,WH2,2026-03-25,903,0,0,0,903
MSD-2226,WH2,2026-03-26,903,0,0,0,903
MSD-2226,WH2,2026-03-27,903,0,0,0,903
MSD-2226,WH2,2026-03-28,903,0,0,0,903
MSD-2226,WH2,2026-03-29,903,0,0,0,903
MSD-2226,WH2,2026-03-30,903,0,0,0,903
MSD-2226,WH2,2026-03-31,903,0,0,0,903
MSD-2226,WH2,2026-04-01,903,0,0,0,903
MSD-2226,WH2,2026-04-02,903,0,1,0,902
MSD-2226,WH2,2026-04-03,902,0,0,0,902
MSD-2226,WH2,2026-04-04,902,0,0,0,902
MSD-2226,WH2,2026-04-05,902,0,0,0,902
MSD-2226,WH2,2026-04-06,902,0,2,0,900
MSD-2226,WH2,2026-04-07,900,0,2,1,899
MSD-2226,WH2,2026-04-08,899,0,2,0,897
MSD-2226,WH2,2026-04-09,897,0,0,0,897
MSD-2226,WH2,2026-04-10,897,0,0,0,897
MSD-2226,WH2,2026-04-11,897,0,0,0,897
MSD-2226,WH2,2026-04-12,897,0,0,0,897
MSD-2226,WH2,2026-04-13,897,0,0,0,897
MSD-2226,WH2,2026-04-14,897,0,0,0,897
MSD-2226,WH2,2026-04-15,897,0,0,0,897
MSD-2226,WH2,2026-04-16,897,0,0,0,897
MSD-2226,WH2,2026-04-17,897,0,0,0,897
MSD-2226,WH2,2026-04-18,897,0,0,0,897
MSD-2226,WH2,2026-04-19,897,0,0,0,897
MSD-2226,WH2,2026-04-20,897,0,0,0,897
MSD-2226,WH2,2026-04-21,897,0,1,0,896
MSD-2226,WH2,2026-04-22,896,0,2,0,894
MSD-2226,WH2,2026-04-23,894,0,0,0,894
MSD-2226,WH2,2026-04-24,894,0,4,0,890
MSD-2226,WH2,2026-04-25,890,0,0,4,894
MSD-2226,WH2,2026-04-26,894,0,0,0,894
MSD-2226,WH2,2026-04-27,894,0,0,0,894
MSD-2226,WH2,2026-04-28,894,100,0,0,994
MSD-2226,WH2,2026-04-29,994,0,0,0,994
MSD-2226,WH2,2026-04-30,994,50,4,0,1040
MSD-2226,WH2,2026-05-01,1040,0,1,0,1039
MSD-2226,WH2,2026-05-02,1039,0,0,0,1039
MSD-2226,WH2,2026-05-03,1039,0,0,0,1039
MSD-2226,WH2,2026-05-04,1039,200,3,0,1236
MSD-2226,WH2,2026-05-05,1236,0,2,0,1234
MSD-2226,WH2,2026-05-06,1234,0,3,0,1231
MSD-2226,WH2,2026-05-07,1231,0,0,0,1231
MSD-2226,WH2,2026-05-08,1231,0,2,0,1229
MSD-2226,WH2,2026-05-09,1229,0,0,0,1229
MSD-2226,WH2,2026-05-10,1229,0,0,0,1229
MSD-2226,WH2,2026-05-11,1229,0,0,0,1229
MSD-2226,WH2,2026-05-12,1229,0,0,0,1229
MSD-2226,WH2,2026-05-13,1229,0,0,0,1229
MSD-2226,WH2,2026-05-14,1229,0,0,0,1229
MSD-2226,WH2,2026-05-15,1229,0,2,0,1227
MSD-2226,WH2,2026-05-16,1227,0,0,0,1227
MSD-2226,WH2,2026-05-17,1227,0,0,-4,1223
MSD-2226,WH2,2026-05-18,1223,0,0,0,1223
MSD-2226,WH2,2026-05-19,1223,0,0,0,1223
MSD-2226,WH2,2026-05-20,1223,100,0,0,1323
MSD-2226,WH2,2026-05-21,1323,0,3,0,1320
MSD-2226,WH2,2026-05-22,1320,0,0,0,1320
MSD-2226,WH2,2026-05-23,1320,0,0,0,1320
MSD-2226,WH2,2026-05-24,1320,0,0,0,1320
MSD-2226,WH2,2026-05-25,1320,0,0,0,1320
MSD-2226,WH2,2026-05-26,1320,0,3,0,1317
MSD-2226,WH2,2026-05-27,1317,0,0,0,1317
MSD-2226,WH2,2026-05-28,1317,0,0,0,1317
MSD-2226,WH2,2026-05-29,1317,0,2,0,1315
MSD-2226,WH2,2026-05-30,1315,0,0,0,1315
MSD-2226,WH2,2026-05-31,1315,0,0,0,1315
MSD-2226,WH2,2026-06-01,1315,0,0,0,1315
MSD-2226,WH2,2026-06-02,1315,0,0,0,1315
MSD-2226,WH2,2026-06-03,1315,0,0,0,1315
MSD-2226,WH2,2026-06-04,1315,0,2,0,1313
MSD-2226,WH2,2026-06-05,1313,0,0,0,1313
MSD-2226,WH2,2026-06-06,1313,0,0,0,1313
MSD-2226,WH2,2026-06-07,1313,0,0,0,1313
MSD-2226,WH2,2026-06-08,1313,0,1,0,1312
MSD-2226,WH2,2026-06-09,1312,0,0,0,1312
MSD-2226,WH2,2026-06-10,1312,0,0,0,1312
MSD-2226,WH2,2026-06-11,1312,0,0,0,1312
MSD-2226,WH2,2026-06-12,1312,0,0,0,1312
MSD-2226,WH2,2026-06-13,1312,0,0,0,1312
MSD-2226,WH2,2026-06-14,1312,0,0,0,1312
MSD-2226,WH2,2026-06-15,1312,0,0,0,1312
MSD-2226,WH2,2026-06-16,1312,0,4,0,1308
MSD-2226,WH2,2026-06-17,1308,0,0,0,1308
MSD-2226,WH2,2026-06-18,1308,0,0,0,1308
MSD-2226,WH2,2026-06-19,1308,0,0,0,1308
MSD-2226,WH2,2026-06-20,1308,0,0,0,1308
MSD-2226,WH2,2026-06-21,1308,0,0,0,1308
MSD-2226,WH2,2026-06-22,1308,0,0,0,1308
MSD-2226,WH2,2026-06-23,1308,200,0,0,1508
MSD-2226,WH2,2026-06-24,1508,0,0,0,1508
MSD-2226,WH2,2026-06-25,1508,0,0,0,1508
MSD-2226,WH2,2026-06-26,1508,0,1,0,1507
MSD-2226,WH2,2026-06-27,1507,0,0,0,1507
MSD-2226,WH2,2026-06-28,1507,0,0,0,1507
MSD-2226,WH2,2026-06-29,1507,0,0,0,1507
MSD-2226,WH2,2026-06-30,1507,0,0,0,1507
MSD-2226,WH2,2026-07-01,1507,0,4,0,1503
MSD-2226,WH2,2026-07-02,1503,0,0,0,1503
MSD-2226,WH2,2026-07-03,1503,0,0,0,1503
MSD-2226,WH2,2026-07-04,1503,0,0,0,1503
MSD-2226,WH2,2026-07-05,1503,0,0,0,1503
MSD-2226,WH2,2026-07-06,1503,0,0,0,1503
MSD-2226,WH2,2026-07-07,1503,0,0,0,1503
MSD-2226,WH2,2026-07-08,1503,0,0,0,1503
MSD-2226,WH2,2026-07-09,1503,0,2,0,1501
MSD-2226,WH2,2026-07-10,1501,0,4,0,1497
MSD-2226,WH2,2026-07-11,1497,0,0,0,1497
MSD-2226,WH2,2026-07-12,1497,0,0,0,1497
MSD-2226,WH2,2026-07-13,1497,0,0,0,1497
MSD-2226,WH2,2026-07-14,1497,0,3,0,1494
MSD-2226,WH2,2026-07-15,1494,0,0,0,1494
MSD-2226,WH2,2026-07-16,1494,0,4,0,1490
MSD-2226,WH2,2026-07-17,1490,0,1,0,1489
MSD-2226,WH2,2026-07-18,1489,0,0,0,1489
MSD-2226,WH2,2026-07-19,1489,0,0,0,1489
MSD-2226,WH2,2026-07-20,1489,0,0,0,1489
MSD-2226,WH2,2026-07-21,1489,0,0,0,1489
MSD-2226,WH2,2026-07-22,1489,0,2,0,1487
MSD-2226,WH2,2026-07-23,1487,0,0,0,1487
MSD-2226,WH2,2026-07-24,1487,0,0,0,1487
MSD-2226,WH2,2026-07-25,1487,0,0,0,1487
MSD-2226,WH2,2026-07-26,1487,0,0,0,1487
MSD-2226,WH2,2026-07-27,1487,0,1,0,1486
MSD-2226,WH2,2026-07-28,1486,0,1,0,1485
MSD-2226,WH2,2026-07-29,1485,0,0,0,1485
MSD-2226,WH2,2026-07-30,1485,0,0,0,1485
MSD-2226,WH2,2026-07-31,1485,0,0,0,1485
MSD-2226,WH2,2026-08-01,1485,0,0,0,1485
MSD-2226,WH2,2026-08-02,1485,0,0,0,1485
MSD-2226,WH2,2026-08-03,1485,0,0,0,1485
MSD-2226,WH2,2026-08-04,1485,0,0,0,1485
MSD-2226,WH2,2026-08-05,1485,0,0,0,1485
MSD-2226,WH2,2026-08-06,1485,0,4,0,1481
MSD-2226,WH2,2026-08-07,1481,0,0,0,1481
MSD-2226,WH2,2026-08-08,1481,0,0,0,1481
MSD-2226,WH2,2026-08-09,1481,0,0,0,1481
MSD-2226,WH2,2026-08-10,1481,100,0,0,1581
MSD-2226,WH2,2026-08-11,1581,0,0,0,1581
MSD-2226,WH2,2026-08-12,1581,0,0,0,1581
MSD-2226,WH2,2026-08-13,1581,0,0,0,1581
MSD-2226,WH2,2026-08-14,1581,0,0,0,1581
MSD-2226,WH2,2026-08-15,1581,0,0,0,1581
MSD-2226,WH2,2026-08-16,1581,0,0,0,1581
MSD-2226,WH2,2026-08-17,1581,0,0,0,1581
MSD-2226,WH2,2026-08-18,1581,0,1,0,1580
MSD-2226,WH2,2026-08-19,1580,0,0,0,1580
MSD-2226,WH2,2026-08-20,1580,0,0,0,1580
MSD-2226,WH2,2026-08-21,1580,0,1,0,1579
MSD-2226,WH2,2026-08-22,1579,0,0,0,1579
MSD-2226,WH2,2026-08-23,1579,0,0,0,1579
MSD-2226,WH2,2026-08-24,1579,0,0,0,1579
MSD-2226,WH2,2026-08-25,1579,0,0,0,1579
MSD-2226,WH2,2026-08-26,1579,0,0,0,1579
MSD-2226,WH2,2026-08-27,1579,0,2,0,1577
MSD-2226,WH2,2026-08-28,1577,0,0,0,1577
MSD-2226,WH2,2026-08-29,1577,0,0,0,1577
MSD-2226,WH2,2026-08-30,1577,0,0,0,1577
MSD-2226,WH2,2026-08-31,1577,0,0,0,1577
MSD-2226,WH2,2026-09-01,1577,0,2,0,1575
MSD-2226,WH2,2026-09-02,1575,0,0,0,1575
MSD-2226,WH2,2026-09-03,1575,0,2,0,1573
MSD-2226,WH2,2026-09-04,1573,50,0,0,1623
MSD-2226,WH2,2026-09-05,1623,0,0,0,1623
MSD-2226,WH2,2026-09-06,1623,0,0,0,1623
MSD-2226,WH2,2026-09-07,1623,0,0,0,1623
MSD-2226,WH2,2026-09-08,1623,0,0,0,1623
MSD-2226,WH3,2026-03-13,495,0,1,0,494
MSD-2226,WH3,2026-03-14,494,0,0,-6,488
MSD-2226,WH3,2026-03-15,488,0,0,0,488
MSD-2226,WH3,2026-03-16,488,200,1,0,687
MSD-2226,WH3,2026-03-17,687,0,0,0,687
MSD-2226,WH3,2026-03-18,687,0,0,0,687
MSD-2226,WH3,2026-03-19,687,0,0,0,687
MSD-2226,WH3,2026-03-20,687,0,1,0,686
MSD-2226,WH3,2026-03-21,686,0,0,0,686
MSD-2226,WH3,2026-03-22,686,0,0,0,686
MSD-2226,WH3,2026-03-23,686,0,0,0,686
MSD-2226,WH3,2026-03-24,686,0,0,0,686
MSD-2226,WH3,2026-03-25,686,0,0,0,686
MSD-2226,WH3,2026-03-26,686,0,0,0,686
MSD-2226,WH3,2026-03-27,686,50,1,0,735
MSD-2226,WH3,2026-03-28,735,0,0,0,735
MSD-2226,WH3,2026-03-29,735,0,0,0,735
MSD-2226,WH3,2026-03-30,735,0,1,0,734
MSD-2226,WH3,2026-03-31,734,0,0,0,734
MSD-2226,WH3,2026-04-01,734,0,0,0,734
MSD-2226,WH3,2026-04-02,734,0,1,0,733
MSD-2226,WH3,2026-04-03,733,0,0,0,733
MSD-2226,WH3,2026-04-04,733,0,0,0,733
MSD-2226,WH3,2026-04-05,733,0,0,0,733
MSD-2226,WH3,2026-04-06,733,0,2,0,731
MSD-2226,WH3,2026-04-07,731,0,0,0,731
MSD-2226,WH3,2026-04-08,731,0,0,0,731
MSD-2226,WH3,2026-04-09,731,0,0,0,731
MSD-2226,WH3,2026-04-10,731,0,0,0,731
MSD-2226,WH3,2026-04-11,731,0,0,0,731
MSD-2226,WH3,2026-04-12,731,0,0,0,731
MSD-2226,WH3,2026-04-13,731,0,1,0,730
MSD-2226,WH3,2026-04-14,730,0,2,0,728
MSD-2226,WH3,2026-04-15,728,0,1,0,727
MSD-2226,WH3,2026-04-16,727,0,0,0,727
MSD-2226,WH3,2026-04-17,727,0,0,0,727
MSD-2226,WH3,2026-04-18,727,0,0,0,727
MSD-2226,WH3,2026-04-19,727,0,0,0,727
MSD-2226,WH3,2026-04-20,727,0,0,0,727
MSD-2226,WH3,2026-04-21,727,0,0,0,727
MSD-2226,WH3,2026-04-22,727,0,0,0,727
MSD-2226,WH3,2026-04-23,727,0,0,0,727
MSD-2226,WH3,2026-04-24,727,0,0,0,727
MSD-2226,WH3,2026-04-25,727,0,0,0,727
MSD-2226,WH3,2026-04-26,727,0,0,0,727
MSD-2226,WH3,2026-04-27,727,0,1,0,726
MSD-2226,WH3,2026-04-28,726,0,0,0,726
MSD-2226,WH3,2026-04-29,726,0,0,0,726
MSD-2226,WH3,2026-04-30,726,50,2,0,774
MSD-2226,WH3,2026-05-01,774,0,0,0,774
MSD-2226,WH3,2026-05-02,774,0,0,0,774
MSD-2226,WH3,2026-05-03,774,0,0,0,774
MSD-2226,WH3,2026-05-04,774,0,0,0,774
MSD-2226,WH3,2026-05-05,774,0,1,0,773
MSD-2226,WH3,2026-05-06,773,0,0,0,773
MSD-2226,WH3,2026-05-07,773,0,0,0,773
MSD-2226,WH3,2026-05-08,773,0,0,0,773
MSD-2226,WH3,2026-05-09,773,0,0,0,773
MSD-2226,WH3,2026-05-10,773,0,0,0,773
MSD-2226,WH3,2026-05-11,773,0,0,0,773
MSD-2226,WH3,2026-05-12,773,0,0,0,773
MSD-2226,WH3,2026-05-13,773,0,0,0,773
MSD-2226,WH3,2026-05-14,773,0,0,0,773
MSD-2226,WH3,2026-05-15,773,0,0,0,773
MSD-2226,WH3,2026-05-16,773,0,0,0,773
MSD-2226,WH3,2026-05-17,773,0,0,0,773
MSD-2226,WH3,2026-05-18,773,0,1,0,772
MSD-2226,WH3,2026-05-19,772,0,0,0,772
MSD-2226,WH3,2026-05-20,772,0,0,0,772
MSD-2226,WH3,2026-05-21,772,0,0,0,772
MSD-2226,WH3,2026-05-22,772,200,0,0,972
MSD-2226,WH3,2026-05-23,972,0,0,0,972
MSD-2226,WH3,2026-05-24,972,0,0,0,972
MSD-2226,WH3,2026-05-25,972,0,2,0,970
MSD-2226,WH3,2026-05-26,970,0,1,0,969
MSD-2226,WH3,2026-05-27,969,0,1,0,968
MSD-2226,WH3,2026-05-28,968,0,0,0,968
MSD-2226,WH3,2026-05-29,968,0,1,0,967
MSD-2226,WH3,2026-05-30,967,0,0,0,967
MSD-2226,WH3,2026-05-31,967,0,0,0,967
MSD-2226,WH3,2026-06-01,967,0,0,0,967
MSD-2226,WH3,2026-06-02,967,0,0,0,967
MSD-2226,WH3,2026-06-03,967,100,0,0,1067
MSD-2226,WH3,2026-06-04,1067,0,2,0,1065
MSD-2226,WH3,2026-06-05,1065,0,0,0,1065
MSD-2226,WH3,2026-06-06,1065,0,0,0,1065
MSD-2226,WH3,2026-06-07,1065,0,0,0,1065
MSD-2226,WH3,2026-06-08,1065,0,0,0,1065
MSD-2226,WH3,2026-06-09,1065,0,2,0,1063
MSD-2226,WH3,2026-06-10,1063,0,2,0,1061
MSD-2226,WH3,2026-06-11,1061,0,0,0,1061
MSD-2226,WH3,2026-06-12,1061,0,0,0,1061
MSD-2226,WH3,2026-06-13,1061,0,0,0,1061
MSD-2226,WH3,2026-06-14,1061,0,0,0,1061
MSD-2226,WH3,2026-06-15,1061,0,0,0,1061
MSD-2226,WH3,2026-06-16,1061,0,0,0,1061
MSD-2226,WH3,2026-06-17,1061,0,1,0,1060
MSD-2226,WH3,2026-06-18,1060,0,0,0,1060
MSD-2226,WH3,2026-06-19,1060,0,0,0,1060
MSD-2226,WH3,2026-06-20,1060,0,0,0,1060
MSD-2226,WH3,2026-06-21,1060,0,0,0,1060
MSD-2226,WH3,2026-06-22,1060,0,0,0,1060
MSD-2226,WH3,2026-06-23,1060,0,1,0,1059
MSD-2226,WH3,2026-06-24,1059,0,2,0,1057
MSD-2226,WH3,2026-06-25,1057,0,0,0,1057
MSD-2226,WH3,2026-06-26,1057,50,0,0,1107
MSD-2226,WH3,2026-06-27,1107,0,0,0,1107
MSD-2226,WH3,2026-06-28,1107,0,0,0,1107
MSD-2226,WH3,2026-06-29,1107,0,0,0,1107
MSD-2226,WH3,2026-06-30,1107,0,0,0,1107
MSD-2226,WH3,2026-07-01,1107,0,2,0,1105
MSD-2226,WH3,2026-07-02,1105,0,0,0,1105
MSD-2226,WH3,2026-07-03,1105,0,0,0,1105
MSD-2226,WH3,2026-07-04,1105,0,0,0,1105
MSD-2226,WH3,2026-07-05,1105,0,0,0,1105
MSD-2226,WH3,2026-07-06,1105,0,0,0,1105
MSD-2226,WH3,2026-07-07,1105,0,0,0,1105
MSD-2226,WH3,2026-07-08,1105,0,0,0,1105
MSD-2226,WH3,2026-07-09,1105,0,0,0,1105
MSD-2226,WH3,2026-07-10,1105,0,0,0,1105
MSD-2226,WH3,2026-07-11,1105,0,0,0,1105
MSD-2226,WH3,2026-07-12,1105,0,0,-1,1104
MSD-2226,WH3,2026-07-13,1104,0,1,0,1103
MSD-2226,WH3,2026-07-14,1103,0,1,3,1105
MSD-2226,WH3,2026-07-15,1105,0,0,0,1105
MSD-2226,WH3,2026-07-16,1105,200,0,0,1305
MSD-2226,WH3,2026-07-17,1305,0,0,0,1305
MSD-2226,WH3,2026-07-18,1305,0,0,0,1305
MSD-2226,WH3,2026-07-19,1305,0,0,0,1305
MSD-2226,WH3,2026-07-20,1305,0,0,0,1305
MSD-2226,WH3,2026-07-21,1305,0,0,0,1305
MSD-2226,WH3,2026-07-22,1305,0,1,0,1304
MSD-2226,WH3,2026-07-23,1304,0,1,0,1303
MSD-2226,WH3,2026-07-24,1303,0,1,0,1302
MSD-2226,WH3,2026-07-25,1302,0,0,0,1302
MSD-2226,WH3,2026-07-26,1302,0,0,0,1302
MSD-2226,WH3,2026-07-27,1302,0,0,0,1302
MSD-2226,WH3,2026-07-28,1302,0,0,0,1302
MSD-2226,WH3,2026-07-29,1302,0,1,0,1301
MSD-2226,WH3,2026-07-30,1301,0,1,0,1300
MSD-2226,WH3,2026-07-31,1300,0,2,0,1298
MSD-2226,WH3,2026-08-01,1298,0,0,0,1298
MSD-2226,WH3,2026-08-02,1298,0,0,0,1298
MSD-2226,WH3,2026-08-03,1298,0,0,0,1298
MSD-2226,WH3,2026-08-04,1298,0,1,0,1297
MSD-2226,WH3,2026-08-05,1297,0,0,0,1297
MSD-2226,WH3,2026-08-06,1297,50,0,0,1347
MSD-2226,WH3,2026-08-07,1347,0,2,0,1345
MSD-2226,WH3,2026-08-08,1345,0,0,0,1345
MSD-2226,WH3,2026-08-09,1345,0,0,0,1345
MSD-2226,WH3,2026-08-10,1345,0,1,0,1344
